sku,type,name,url,url_image
22OTOT158,Lentes Oftalmicos,monofocal policarbonato  antirreflejo estandar (TERMINADO) - 2,https://www.lentesplus.com/co/producto/monofocal-policarbonato-antirreflejo-estandar-terminado-2,https://www.lentesplus.com/media/catalog/product/p/r/producto_cristal_col_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg
22OTOT159,Lentes Oftalmicos,Visión monofocal+ lentes policarbonato+ anti reflejo luz azul (TERMINADO),https://www.lentesplus.com/co/producto/vision-monofocal-lentes-policarbonato-anti-reflejo-luz-azul-terminado,https://www.lentesplus.com/media/catalog/product/p/r/producto_cristal_col_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg
22OTOT160,Lentes Oftalmicos,Visión monofocal+ lentes policarbonato+ foto cromático (TERMINADO),https://www.lentesplus.com/co/producto/vision-monofocal-lentes-policarbonato-foto-cromatico-terminado,https://www.lentesplus.com/media/catalog/product/p/r/producto_cristal_col_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg
22OTOT161,Lentes Oftalmicos,progresivo + lente policarbonato antirreflejo estandar OVATION,https://www.lentesplus.com/co/producto/progresivo-lente-policarbonato-antirreflejo-estandar-ovation,https://www.lentesplus.com/media/catalog/product/p/r/producto_cristal_col_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg
22OTOT162,Lentes Oftalmicos,Progresivo+ lente policarbonato + antirreflejo luz azul OVATION,https://www.lentesplus.com/co/producto/progresivo-lente-policarbonato-antirreflejo-luz-azul-ovation,https://www.lentesplus.com/media/catalog/product/p/r/producto_cristal_col_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg
22OTOT163,Lentes Oftalmicos,Progresivo + lente policarbonato+ foto cromático OVATION,https://www.lentesplus.com/co/producto/progresivo-lente-policarbonato-foto-cromatico-ovation,https://www.lentesplus.com/media/catalog/product/p/r/producto_cristal_col_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg
22OTOT164,Lentes Oftalmicos,Visión monofocal+ lentes policarbonato+ anti reflejo estandar (TERMINADO),https://www.lentesplus.com/co/producto/vision-monofocal-lentes-policarbonato-anti-reflejo-estandar-terminado,https://www.lentesplus.com/media/catalog/product/p/r/producto_cristal_col_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg
22OTOT165,Lentes Oftalmicos,Visión monofocal+ lentes policarbonato+ anti reflejo luz azul (TERMINADO),https://www.lentesplus.com/co/producto/vision-monofocal-lentes-policarbonato-anti-reflejo-luz-azul-terminado,https://www.lentesplus.com/media/catalog/product/p/r/producto_cristal_col_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg
22OTOT166,Lentes Oftalmicos,Visión monofocal+ lentes policarbonato+ foto cromático (TERMINADO),https://www.lentesplus.com/co/producto/vision-monofocal-lentes-policarbonato-foto-cromatico-terminado,https://www.lentesplus.com/media/catalog/product/p/r/producto_cristal_col_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg
22OTOT167,Lentes Oftalmicos,Vision monofocal+ lentes policarbonato+ anti reflejo luz azul (TERMINADO),https://www.lentesplus.com/co/producto/vision-monofocal-lentes-policarbonato-anti-reflejo-luz-azul-terminado,https://www.lentesplus.com/media/catalog/product/p/r/producto_cristal_col_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg
22OTOT168,Lentes Oftalmicos,Visión monofocal+ lentes policarbonato+ foto cromático (TERMINADO),https://www.lentesplus.com/co/producto/vision-monofocal-lentes-policarbonato-foto-cromatico-terminado,https://www.lentesplus.com/media/catalog/product/p/r/producto_cristal_col_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg
22OTOT169,Lentes Oftalmicos,progresivo + lente policarbonato + anti reflejo estandar VARILUX PHYSIO,https://www.lentesplus.com/co/producto/progresivo-lente-policarbonato-anti-reflejo-estandar-varilux-physio,https://www.lentesplus.com/media/catalog/product/p/r/producto_cristal_col_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg
50BLRE102,Obsequios,Obsequio Kit de viaje Renu Advanced 60 ml,https://www.lentesplus.com/ar/producto/obsequio-kit-de-viaje-renu-advanced-60-ml,https://www.lentesplus.com/media/catalog/product/5/0/50blre102.jpg
53PNRL105-2,Solución,Solución para lentes de contacto Arlyt Express 500ml,https://www.lentesplus.com/ar/producto/solucion-para-lentes-de-contacto-arlyt-express-x-500ml-2,https://www.lentesplus.com/media/catalog/product/a/r/arlyt_express_500_ml_1_1.jpg
22PLGB108,Lentes Oftalmicos,monofocal policarbonato antireflejo(terminado),https://www.lentesplus.com/co/producto/monofocal-policarbonato-antireflejo-terminado,
22PLGB109,Lentes Oftalmicos,monofocal policarbonato filtro azul (terminado),https://www.lentesplus.com/co/producto/monofocal-policarbonato-filtro-azul-terminado,
22PLGB110,Lentes Oftalmicos,monofocal policarbonato fotocromatico,https://www.lentesplus.com/co/producto/monofocal-policarbonato-fotocromatico,
22PLGB111,Lentes Oftalmicos,monofocal alto indice anti reflejo,https://www.lentesplus.com/co/producto/monofocal-alto-indice-anti-reflejo,
22PLGB112,Lentes Oftalmicos,monofocal alto indice fotocromatico,https://www.lentesplus.com/co/producto/monofocal-alto-indice-fotocromatico,
22PLGB113,Lentes Oftalmicos,monofocal alto indice filtro azul,https://www.lentesplus.com/co/producto/monofocal-alto-indice-filtro-azul,
22PLGB114,Lentes Oftalmicos,progresivo policarbonato anti reflejo,https://www.lentesplus.com/co/producto/progresivo-policarbonato-anti-reflejo,
22PLGB115,Lentes Oftalmicos,progresivo policarbonato filtro azul,https://www.lentesplus.com/co/producto/progresivo-policarbonato-filtro-azul,
22PLGB116,Lentes Oftalmicos,progresivo policarbonato fotocromatico,https://www.lentesplus.com/co/producto/progresivo-policarbonato-fotocromatico,
22PLGB117,Lentes Oftalmicos,progresivo alto indice anti reflejo,https://www.lentesplus.com/co/producto/progresivo-alto-indice-anti-reflejo,
22PLGB118,Lentes Oftalmicos,progresivo alto indice fotocromatico,https://www.lentesplus.com/co/producto/progresivo-alto-indice-fotocromatico,
22PLGB119,Lentes Oftalmicos,Sin prescripcion anti reflejo,https://www.lentesplus.com/co/producto/sin-prescripcion-anti-reflejo,
22PLGB120,Lentes Oftalmicos,Sin prescripcion filtro azul,https://www.lentesplus.com/co/producto/sin-prescripcion-filtro-azul,
22PLGB121,Lentes Oftalmicos,Sin prescripcion fotocromatico,https://www.lentesplus.com/co/producto/sin-prescripcion-fotocromatico,
22PLGB122,Lentes Oftalmicos,lentes de lectura anti reflejo,https://www.lentesplus.com/co/producto/lentes-de-lectura-anti-reflejo,
22PLGB123,Lentes Oftalmicos,lentes de lectura filtro azul,https://www.lentesplus.com/co/producto/lentes-de-lectura-filtro-azul,
22PLGB124,Lentes Oftalmicos,lentes de lectura fotocromatico,https://www.lentesplus.com/co/producto/lentes-de-lectura-fotocromatico,
22PLGA108,Lentes Oftalmicos,monofocal policarbonato antireflejo(terminado),https://www.lentesplus.com/co/producto/monofocal-policarbonato-antireflejo-terminado,
22PLGA101,Lentes Oftalmicos,monofocal policarbonato antireflejo(tallado),https://www.lentesplus.com/co/producto/monofocal-policarbonato-antireflejo-tallado,
22PLGA109,Lentes Oftalmicos,monofocal policarbonato filtro azul(terminado),https://www.lentesplus.com/co/producto/monofocal-policarbonato-filtro-azul-terminado,
22PLGA102,Lentes Oftalmicos,monofocal policarbonato filtro azul(tallado),https://www.lentesplus.com/co/producto/monofocal-policarbonato-filtro-azul-tallado,
22PLGA110,Lentes Oftalmicos,monofocal policarbonato fotocromatico,https://www.lentesplus.com/co/producto/monofocal-policarbonato-fotocromatico,
22PLGA111,Lentes Oftalmicos,monofocal alto indice anti reflejo,https://www.lentesplus.com/co/producto/monofocal-alto-indice-anti-reflejo,
22PLGA112,Lentes Oftalmicos,monofocal alto indice filtro azul,https://www.lentesplus.com/co/producto/monofocal-alto-indice-filtro-azul,
22PLGA113,Lentes Oftalmicos,monofocal alto indice fotocromatico,https://www.lentesplus.com/co/producto/monofocal-alto-indice-fotocromatico,
22PLGA114,Lentes Oftalmicos,progresivo policarbonato anti reflejo,https://www.lentesplus.com/co/producto/progresivo-policarbonato-anti-reflejo,
22PLGA115,Lentes Oftalmicos,progresivo policarbonato filtro azul,https://www.lentesplus.com/co/producto/progresivo-policarbonato-filtro-azul,
22PLGA116,Lentes Oftalmicos,progresivo policarbonato fotocromatico,https://www.lentesplus.com/co/producto/progresivo-policarbonato-fotocromatico,
22PLGA117,Lentes Oftalmicos,progresivo alto indice anti reflejo,https://www.lentesplus.com/co/producto/progresivo-alto-indice-anti-reflejo,
22PLGA118,Lentes Oftalmicos,progresivo alto indice fotocromatico,https://www.lentesplus.com/co/producto/progresivo-alto-indice-fotocromatico,
22PLGA119,Lentes Oftalmicos,Sin prescripcion anti reflejo,https://www.lentesplus.com/co/producto/sin-prescripcion-anti-reflejo,
22PLGA120,Lentes Oftalmicos,Sin prescripcion filtro azul,https://www.lentesplus.com/co/producto/sin-prescripcion-filtro-azul,
22PLGA121,Lentes Oftalmicos,Sin prescripcion fotocromatico,https://www.lentesplus.com/co/producto/sin-prescripcion-fotocromatico,
22PLGA122,Lentes Oftalmicos,lentes de lectura anti reflejo,https://www.lentesplus.com/co/producto/lentes-de-lectura-anti-reflejo,
22PLGA123,Lentes Oftalmicos,lentes de lectura filtro azul,https://www.lentesplus.com/co/producto/lentes-de-lectura-filtro-azul,
22PLGA124,Lentes Oftalmicos,lentes de lectura fotocromatico,https://www.lentesplus.com/co/producto/lentes-de-lectura-fotocromatico,
22PLGA103,Lentes Oftalmicos,Progresivo policarbonato sin ar (orbit),https://www.lentesplus.com/co/producto/progresivo-policarbonato-sin-ar-orbit,
22PLGA104,Lentes Oftalmicos,Progresivo policarbonoato antireflejo(orbit),https://www.lentesplus.com/co/producto/progresivo-policarbonoato-antireflejo-orbit,
22PLGA105,Lentes Oftalmicos,Progresivo policarbonoato filtro azul (orbit),https://www.lentesplus.com/co/producto/progresivo-policarbonoato-filtro-azul-orbit,
22PLGA106,Lentes Oftalmicos,Progresivo policarbonoato antireflejo (orbit),https://www.lentesplus.com/co/producto/progresivo-policarbonoato-antireflejo-orbit,
22PLGA107,Lentes Oftalmicos,Progresivo policarbonoato filtro azul (orbit),https://www.lentesplus.com/co/producto/progresivo-policarbonoato-filtro-azul-orbit,
22PLGA125,Lentes Oftalmicos,CR39 (para colorear),https://www.lentesplus.com/co/producto/cr39-para-colorear,
22OTGB101,Lentes Oftalmicos,Poly + Ar Estandar + Terminado,https://www.lentesplus.com/co/producto/monofocal-policarbonato-anti-reflejo-terminado,
22OTGB107,Lentes Oftalmicos,Poly + Ar Estandar + Tallado,https://www.lentesplus.com/co/producto/monofocal-policarbonato-anti-reflejo-tallado,
22OTGB102,Lentes Oftalmicos,Poly Kodak Lens Blue + Ar Estandar + Terminado,https://www.lentesplus.com/co/producto/monofocal-policarbonato-filtro-azul-terminado,
22OTGB108,Lentes Oftalmicos,Poly + Ar Clarity Blue Tc + Tallado,https://www.lentesplus.com/co/producto/monofocal-policarbonato-luz-azul-tallado,
22OTGB103,Lentes Oftalmicos,Poly + Acclimates + Ar Estandar + Terminado,https://www.lentesplus.com/co/producto/monofocal-policarbonato-fotocromatico-terminado,
22OTGB109,Lentes Oftalmicos,Poly + Aclimates + Ar Clarity Blue + Tallado,https://www.lentesplus.com/co/producto/monofocal-policarbonato-fotocromatico-tallado,
22OTGB110,Lentes Oftalmicos,Thin & Lite 1.67 + Tallado,https://www.lentesplus.com/co/producto/monofocal-alto-indice-antireflejo,
22OTGB111,Lentes Oftalmicos,Thin & Lite 1.67 + Blue Uv + Tallado,https://www.lentesplus.com/co/producto/monofocal-alto-indice-filtro-azul,
22OTGB112,Lentes Oftalmicos,Thin & Lite 1.67 + Transitions Gris / Café + Tallado,https://www.lentesplus.com/co/producto/monofocal-alto-indice-fotocromatico,
22OTGB113,Lentes Oftalmicos,progresivo policarbonato anti reflejo,https://www.lentesplus.com/co/producto/progresivo-policarbonato-anti-reflejo,
22OTGB104,Lentes Oftalmicos,progresivo policarbonato anti reflejo OVATION,https://www.lentesplus.com/co/producto/progresivo-policarbonato-anti-reflejo-ovation,
22OTGB114,Lentes Oftalmicos,progresivo policarbonato filtro azul,https://www.lentesplus.com/co/producto/progresivo-policarbonato-filtro-azul,
22OTGB105,Lentes Oftalmicos,progresivo Policarbonato filtro azul OVATION,https://www.lentesplus.com/co/producto/progresivo-policarbonato-filtro-azul-ovation,
22OTGB115,Lentes Oftalmicos,progresivo policarbonato fotocromatico,https://www.lentesplus.com/co/producto/progresivo-policarbonato-fotocromatico,
22OTGB106,Lentes Oftalmicos,progresivo policarbonato fotocromatico OVATION,https://www.lentesplus.com/co/producto/progresivo-policarbonato-fotocromatico-ovation,
22OTGB116,Lentes Oftalmicos,progresivo alto indice anti reflejo OVATION,https://www.lentesplus.com/co/producto/progresivo-alto-indice-anti-reflejo-ovation,
22OTGB117,Lentes Oftalmicos,progresivo alto indice filtro azul OVATION,https://www.lentesplus.com/co/producto/progresivo-alto-indice-filtro-azul-ovation,
22OTGB118,Lentes Oftalmicos,progresivo alto indice fotocromatico OVATION,https://www.lentesplus.com/co/producto/progresivo-alto-indice-fotocromatico-ovation,
22OTGB119,Lentes Oftalmicos,Sin prescripcion anti reflejo,https://www.lentesplus.com/co/producto/sin-prescripcion-anti-reflejo,
22OTGB120,Lentes Oftalmicos,Sin prescripcion filtro azul,https://www.lentesplus.com/co/producto/sin-prescripcion-filtro-azul,
22OTGB121,Lentes Oftalmicos,Fotocromatico ACCLIMATES (Poly Terminado),https://www.lentesplus.com/co/producto/sin-prescripcion-fotocromatico,
22OTGB122,Lentes Oftalmicos,lentes de lectura anti reflejo,https://www.lentesplus.com/co/producto/lentes-de-lectura-anti-reflejo,
22OTGB123,Lentes Oftalmicos,lentes de lectura filtro azul,https://www.lentesplus.com/co/producto/lentes-de-lectura-filtro-azul,
22OTGB124,Lentes Oftalmicos,Fotocromatico TRANSITIONS  (Poly Terminado),https://www.lentesplus.com/co/producto/lentes-de-lectura-fotocromatico,
22OTGM101,Lentes Oftalmicos,monofocal policarbonato anti reflejo (TERMINADO),https://www.lentesplus.com/co/producto/monofocal-policarbonato-anti-reflejo-terminado,
22OTGM104,Lentes Oftalmicos,monofocal policarbonato anti reflejo (TALLADO),https://www.lentesplus.com/co/producto/monofocal-policarbonato-anti-reflejo-tallado,
22OTGM102,Lentes Oftalmicos,monofocal policarbonato filtro azul (TERMINADO),https://www.lentesplus.com/co/producto/monofocal-policarbonato-filtro-azul-terminado,
22OTGM105,Lentes Oftalmicos,monofocal policarbonato filtro azul (TALLADO),https://www.lentesplus.com/co/producto/monofocal-policarbonato-filtro-azul-tallado,
22OTGM103,Lentes Oftalmicos,Poly + Transitions + Ar Clarity + Terminado,https://www.lentesplus.com/co/producto/monofocal-policarbonato-fotocromatico-terminado,
22OTGM106,Lentes Oftalmicos,Poly + Transitions Gris / Café / Verde / Zafiro / Amatista + Ar Clarity Blue + Tallado,https://www.lentesplus.com/co/producto/monofocal-policarbonato-fotocromatico-tallado,
22OTGM107,Lentes Oftalmicos,monofocal alto indice antireflejo,https://www.lentesplus.com/co/producto/monofocal-alto-indice-antireflejo,
22OTGM108,Lentes Oftalmicos,monofocal alto indice filtro azul,https://www.lentesplus.com/co/producto/monofocal-alto-indice-filtro-azul,
22OTGM109,Lentes Oftalmicos,monofocal alto indice fotocromatico,https://www.lentesplus.com/co/producto/monofocal-alto-indice-fotocromatico,
22OTGM110,Lentes Oftalmicos,progresivo policarbonato anti reflejo,https://www.lentesplus.com/co/producto/progresivo-policarbonato-anti-reflejo,
22OTGM111,Lentes Oftalmicos,progresivo policarbonato filtro azul,https://www.lentesplus.com/co/producto/progresivo-policarbonato-filtro-azul,
22OTGM112,Lentes Oftalmicos,progresivo policarbonato fotocromatico,https://www.lentesplus.com/co/producto/progresivo-policarbonato-fotocromatico,
22OTGM113,Lentes Oftalmicos,progresivo alto indice anti reflejo,https://www.lentesplus.com/co/producto/progresivo-alto-indice-anti-reflejo,
22OTGM114,Lentes Oftalmicos,progresivo alto indice filtro azul,https://www.lentesplus.com/co/producto/progresivo-alto-indice-filtro-azul,
22OTGM115,Lentes Oftalmicos,progresivo alto indice fotocromatico,https://www.lentesplus.com/co/producto/progresivo-alto-indice-fotocromatico,
22OTGM116,Lentes Oftalmicos,Sin prescripcion anti reflejo,https://www.lentesplus.com/co/producto/sin-prescripcion-anti-reflejo,
22OTGM117,Lentes Oftalmicos,Sin prescripcion filtro azul,https://www.lentesplus.com/co/producto/sin-prescripcion-filtro-azul,
22OTGM118,Lentes Oftalmicos,Sin prescripcion fotocromatico,https://www.lentesplus.com/co/producto/sin-prescripcion-fotocromatico,
22OTGM119,Lentes Oftalmicos,lentes de lectura anti reflejo,https://www.lentesplus.com/co/producto/lentes-de-lectura-anti-reflejo,
22OTGM120,Lentes Oftalmicos,lentes de lectura filtro azul,https://www.lentesplus.com/co/producto/lentes-de-lectura-filtro-azul,
22OTGM121,Lentes Oftalmicos,lentes de lectura fotocromatico,https://www.lentesplus.com/co/producto/lentes-de-lectura-fotocromatico,
22OTGA101,Lentes Oftalmicos,Airwear Blue Uv + Eyezen Start + Crizal Easy Td + Tallado,https://www.lentesplus.com/co/producto/monofocal-policarbonato-anti-reflejo-tallado,
22OTGA102,Lentes Oftalmicos,monofocal policarbonato filtro azul (TERMINADO),https://www.lentesplus.com/co/producto/monofocal-policarbonato-filtro-azul-terminado,
22OTGA103,Lentes Oftalmicos,Airwear Blue Uv + Eyezen Start + Crizal Prevencia Td + Tallado,https://www.lentesplus.com/co/producto/monofocal-policarbonato-filtro-azul-tallado,
22OTGA104,Lentes Oftalmicos,monofocal policarbonato fotocromatico (TERMINADO),https://www.lentesplus.com/co/producto/monofocal-policarbonato-fotocromatico-terminado,
22OTGA105,Lentes Oftalmicos,monofocal policarbonato fotocromatico (TALLADO),https://www.lentesplus.com/co/producto/monofocal-policarbonato-fotocromatico-tallado,
22OTGA106,Lentes Oftalmicos,monofocal alto indice antireflejo,https://www.lentesplus.com/co/producto/monofocal-alto-indice-antireflejo,
22OTGA107,Lentes Oftalmicos,monofocal alto indice filtro azul,https://www.lentesplus.com/co/producto/monofocal-alto-indice-filtro-azul,
22OTGA108,Lentes Oftalmicos,monofocal alto indice fotocromatico,https://www.lentesplus.com/co/producto/monofocal-alto-indice-fotocromatico,
22OTGA109,Lentes Oftalmicos,progresivo policarbonato anti reflejo,https://www.lentesplus.com/co/producto/progresivo-policarbonato-anti-reflejo,
22OTGA110,Lentes Oftalmicos,progresivo policarbonato anti reflejo ( VARILUX PHYSIO),https://www.lentesplus.com/co/producto/progresivo-policarbonato-anti-reflejo-varilux-physio,
22OTGA111,Lentes Oftalmicos,progresivo policarbonato filtro azul,https://www.lentesplus.com/co/producto/progresivo-policarbonato-filtro-azul,
22OTGA112,Lentes Oftalmicos,progresivo policarbonato fotocromatico,https://www.lentesplus.com/co/producto/progresivo-policarbonato-fotocromatico,
22OTGA113,Lentes Oftalmicos,progresivo alto indice anti reflejo,https://www.lentesplus.com/co/producto/progresivo-alto-indice-anti-reflejo,
22OTGA114,Lentes Oftalmicos,progresivo alto indice filtro azul,https://www.lentesplus.com/co/producto/progresivo-alto-indice-filtro-azul,
22OTGA115,Lentes Oftalmicos,progresivo alto indice fotocromatico,https://www.lentesplus.com/co/producto/progresivo-alto-indice-fotocromatico,
